buffer_size 32768
Pin to CPU 4
Pointer Chasing: 79360768 cycles.
Pointer Chasing: 79485781 cycles.
Pointer Chasing: 79677259 cycles.
Pointer Chasing: 79554705 cycles.
Pointer Chasing: 79651164 cycles.
Pointer Chasing: 79571102 cycles.
Pointer Chasing: 79568499 cycles.
Pointer Chasing: 79397133 cycles.
Pointer Chasing: 79412549 cycles.
Pointer Chasing: 79420551 cycles.
Pointer Chasing: 79492678 cycles.
Pointer Chasing: 79498463 cycles.
Pointer Chasing: 79452628 cycles.
Pointer Chasing: 79451583 cycles.
Pointer Chasing: 79329090 cycles.
Pointer Chasing: 79448305 cycles.
Pointer Chasing: 79353878 cycles.
Pointer Chasing: 79456789 cycles.
Pointer Chasing: 79369397 cycles.
Pointer Chasing: 79341836 cycles.
Pointer Chasing: 79413488 cycles.
Pointer Chasing: 79328603 cycles.
Pointer Chasing: 79412014 cycles.
Pointer Chasing: 79414813 cycles.
Pointer Chasing: 79277421 cycles.
Pointer Chasing: 79496651 cycles.
Pointer Chasing: 79042576 cycles.
Pointer Chasing: 78934745 cycles.
Pointer Chasing: 78962938 cycles.
Pointer Chasing: 79200960 cycles.
Pointer Chasing: 79443956 cycles.
Pointer Chasing: 79474849 cycles.
Pointer Chasing: 79408985 cycles.
Pointer Chasing: 79451179 cycles.
Pointer Chasing: 79177599 cycles.
Pointer Chasing: 79339498 cycles.
Pointer Chasing: 79478886 cycles.
Pointer Chasing: 79287343 cycles.
Pointer Chasing: 79499106 cycles.
Pointer Chasing: 79481837 cycles.
Pointer Chasing: 79718109 cycles.
Pointer Chasing: 79709378 cycles.
Pointer Chasing: 79302948 cycles.
Pointer Chasing: 79426438 cycles.
Pointer Chasing: 79368182 cycles.
Pointer Chasing: 79506109 cycles.
Pointer Chasing: 79411674 cycles.
Pointer Chasing: 79321767 cycles.
Pointer Chasing: 79299906 cycles.
Pointer Chasing: 79462359 cycles.
Pointer Chasing: 79295428 cycles.
Pointer Chasing: 79445361 cycles.
Pointer Chasing: 79328788 cycles.
Pointer Chasing: 79595059 cycles.
Pointer Chasing: 79598745 cycles.
Pointer Chasing: 79440704 cycles.
Pointer Chasing: 79339468 cycles.
Pointer Chasing: 79387421 cycles.
Pointer Chasing: 79290717 cycles.
Pointer Chasing: 79258242 cycles.
Pointer Chasing: 79478893 cycles.
Pointer Chasing: 79372049 cycles.
Pointer Chasing: 79565154 cycles.
Pointer Chasing: 79351422 cycles.
Pointer Chasing: 79406184 cycles.
Pointer Chasing: 79336563 cycles.
Pointer Chasing: 79475974 cycles.
Pointer Chasing: 79457345 cycles.
Pointer Chasing: 79352570 cycles.
Pointer Chasing: 79401938 cycles.
Pointer Chasing: 79319129 cycles.
Pointer Chasing: 79282920 cycles.
Pointer Chasing: 79296726 cycles.
Pointer Chasing: 79326871 cycles.
Pointer Chasing: 79625290 cycles.
Pointer Chasing: 79687175 cycles.
Pointer Chasing: 79331132 cycles.
Pointer Chasing: 79275082 cycles.
Pointer Chasing: 79375817 cycles.
Pointer Chasing: 79678801 cycles.
Pointer Chasing: 79699767 cycles.
Pointer Chasing: 79300333 cycles.
Pointer Chasing: 79484723 cycles.
Pointer Chasing: 79342689 cycles.
Pointer Chasing: 79529083 cycles.
Pointer Chasing: 79656610 cycles.
Pointer Chasing: 79720582 cycles.
Pointer Chasing: 79413107 cycles.
Pointer Chasing: 79290947 cycles.
Pointer Chasing: 79272133 cycles.
Pointer Chasing: 79598864 cycles.
Pointer Chasing: 79545844 cycles.
Pointer Chasing: 79583953 cycles.
Pointer Chasing: 79430792 cycles.
Pointer Chasing: 79482054 cycles.
Pointer Chasing: 79338165 cycles.
Pointer Chasing: 79227391 cycles.
Pointer Chasing: 79315334 cycles.
Pointer Chasing: 79356378 cycles.
Pointer Chasing: 79298735 cycles.
Pointer Chasing: 79373646 cycles.
Pointer Chasing: 79542021 cycles.
Pointer Chasing: 79577164 cycles.
Pointer Chasing: 79407758 cycles.
Pointer Chasing: 79206164 cycles.
Pointer Chasing: 79208912 cycles.
Pointer Chasing: 79483950 cycles.
Pointer Chasing: 79356703 cycles.
Pointer Chasing: 79396125 cycles.
Pointer Chasing: 79513167 cycles.
Pointer Chasing: 79470164 cycles.
Pointer Chasing: 79548507 cycles.
Pointer Chasing: 79410065 cycles.
Pointer Chasing: 79318395 cycles.
Pointer Chasing: 79435663 cycles.
Pointer Chasing: 79483321 cycles.
Pointer Chasing: 79582107 cycles.
Pointer Chasing: 79327748 cycles.
Pointer Chasing: 79382729 cycles.
Pointer Chasing: 79269915 cycles.
Pointer Chasing: 79386357 cycles.
Pointer Chasing: 79269054 cycles.
Pointer Chasing: 79490611 cycles.
Pointer Chasing: 79302252 cycles.
Pointer Chasing: 79349099 cycles.
Pointer Chasing: 79408812 cycles.
Pointer Chasing: 79338444 cycles.
Pointer Chasing: 79451913 cycles.
Pointer Chasing: 79333152 cycles.
Pointer Chasing: 79246377 cycles.
Pointer Chasing: 79348585 cycles.
Pointer Chasing: 79308735 cycles.
Pointer Chasing: 79334190 cycles.
Pointer Chasing: 79402115 cycles.
Pointer Chasing: 79548545 cycles.
Pointer Chasing: 79663187 cycles.
Pointer Chasing: 79407474 cycles.
Pointer Chasing: 79191047 cycles.
Pointer Chasing: 79381282 cycles.
Pointer Chasing: 79407977 cycles.
Pointer Chasing: 79273704 cycles.
Pointer Chasing: 79439387 cycles.
Pointer Chasing: 79328103 cycles.
Pointer Chasing: 79196811 cycles.
Pointer Chasing: 79714725 cycles.
Pointer Chasing: 80130300 cycles.
Pointer Chasing: 80028665 cycles.
Pointer Chasing: 80122438 cycles.
Pointer Chasing: 79993103 cycles.
Pointer Chasing: 80156166 cycles.
Pointer Chasing: 80126889 cycles.
Pointer Chasing: 80243733 cycles.
Pointer Chasing: 80107536 cycles.
Pointer Chasing: 80193138 cycles.
Pointer Chasing: 80117949 cycles.
Pointer Chasing: 80248912 cycles.
Pointer Chasing: 80173938 cycles.
Pointer Chasing: 80151084 cycles.
Pointer Chasing: 80143785 cycles.
Pointer Chasing: 80156817 cycles.
Pointer Chasing: 80053620 cycles.
Pointer Chasing: 79996248 cycles.
Pointer Chasing: 79532551 cycles.
Pointer Chasing: 79368051 cycles.
Pointer Chasing: 79617573 cycles.
Pointer Chasing: 79333694 cycles.
Pointer Chasing: 79487674 cycles.
Pointer Chasing: 79387695 cycles.
Pointer Chasing: 79237574 cycles.
Pointer Chasing: 79401355 cycles.
Pointer Chasing: 79395677 cycles.
Pointer Chasing: 79437377 cycles.
Pointer Chasing: 79394893 cycles.
Pointer Chasing: 79672215 cycles.
Pointer Chasing: 79297662 cycles.
Pointer Chasing: 79383012 cycles.
Pointer Chasing: 79358443 cycles.
Pointer Chasing: 79266206 cycles.
Pointer Chasing: 79352130 cycles.
Pointer Chasing: 79413845 cycles.
Pointer Chasing: 79359213 cycles.
Pointer Chasing: 79270516 cycles.
Pointer Chasing: 79422858 cycles.
Pointer Chasing: 79252367 cycles.
Pointer Chasing: 79378644 cycles.
Pointer Chasing: 79220392 cycles.
Pointer Chasing: 79328121 cycles.
Pointer Chasing: 79242526 cycles.
Pointer Chasing: 79356999 cycles.
Pointer Chasing: 79219488 cycles.
Pointer Chasing: 79335982 cycles.
Pointer Chasing: 79172144 cycles.
Pointer Chasing: 79329805 cycles.
Pointer Chasing: 79237328 cycles.
Pointer Chasing: 79485545 cycles.
Pointer Chasing: 79183683 cycles.
Pointer Chasing: 79190127 cycles.
Pointer Chasing: 79318280 cycles.
Pointer Chasing: 79219938 cycles.
Pointer Chasing: 79502112 cycles.
Pointer Chasing: 79514140 cycles.
Pointer Chasing: 79562820 cycles.
Pointer Chasing: 79318918 cycles.
Pointer Chasing: 79445728 cycles.
Pointer Chasing: 79236947 cycles.
Pointer Chasing: 79366528 cycles.
Pointer Chasing: 79204738 cycles.
Pointer Chasing: 79313712 cycles.
Pointer Chasing: 79377096 cycles.
Pointer Chasing: 79394150 cycles.
Pointer Chasing: 79346600 cycles.
Pointer Chasing: 79404040 cycles.
Pointer Chasing: 79247701 cycles.
Pointer Chasing: 79480530 cycles.
Pointer Chasing: 79298501 cycles.
Pointer Chasing: 79446039 cycles.
Pointer Chasing: 79303167 cycles.
Pointer Chasing: 79349981 cycles.
Pointer Chasing: 79543099 cycles.
Pointer Chasing: 79299233 cycles.
Pointer Chasing: 79300821 cycles.
Pointer Chasing: 79459839 cycles.
Pointer Chasing: 79241810 cycles.
Pointer Chasing: 79287894 cycles.
Pointer Chasing: 79264571 cycles.
Pointer Chasing: 79278450 cycles.
Pointer Chasing: 79331082 cycles.
Pointer Chasing: 79283867 cycles.
Pointer Chasing: 79355713 cycles.
Pointer Chasing: 79390290 cycles.
Pointer Chasing: 79331185 cycles.
Pointer Chasing: 79361476 cycles.
Pointer Chasing: 79498800 cycles.
Pointer Chasing: 79389734 cycles.
Pointer Chasing: 79335896 cycles.
Pointer Chasing: 79279442 cycles.
Pointer Chasing: 79310153 cycles.
Pointer Chasing: 79417699 cycles.
Pointer Chasing: 79364451 cycles.
Pointer Chasing: 79523147 cycles.
Pointer Chasing: 79347313 cycles.
Pointer Chasing: 79233560 cycles.
Pointer Chasing: 79458792 cycles.
Pointer Chasing: 79331371 cycles.
Pointer Chasing: 79334055 cycles.
Pointer Chasing: 79355811 cycles.
Pointer Chasing: 79297852 cycles.
Pointer Chasing: 79334896 cycles.
Pointer Chasing: 79292874 cycles.
Pointer Chasing: 79537210 cycles.
Pointer Chasing: 79623256 cycles.
Pointer Chasing: 79587947 cycles.
Pointer Chasing: 79659282 cycles.
Pointer Chasing: 79282778 cycles.
Pointer Chasing: 79310739 cycles.
Pointer Chasing: 79322209 cycles.
Pointer Chasing: 79638110 cycles.
Pointer Chasing: 79650401 cycles.
Pointer Chasing: 79618535 cycles.
Pointer Chasing: 79474637 cycles.
Pointer Chasing: 79262143 cycles.
Pointer Chasing: 79470610 cycles.
Pointer Chasing: 79621113 cycles.
Pointer Chasing: 79660856 cycles.
Pointer Chasing: 79372764 cycles.
Pointer Chasing: 79450889 cycles.
Pointer Chasing: 79249464 cycles.
Pointer Chasing: 79480134 cycles.
Pointer Chasing: 79411887 cycles.
Pointer Chasing: 79402379 cycles.
Pointer Chasing: 79391243 cycles.
Pointer Chasing: 79360659 cycles.
Pointer Chasing: 79466692 cycles.
Pointer Chasing: 79418636 cycles.
Pointer Chasing: 79463358 cycles.
Pointer Chasing: 79472447 cycles.
Pointer Chasing: 79406689 cycles.
Pointer Chasing: 79391081 cycles.
Pointer Chasing: 79415769 cycles.
Pointer Chasing: 79426352 cycles.
Pointer Chasing: 79341906 cycles.
Pointer Chasing: 79245941 cycles.
Pointer Chasing: 79458051 cycles.
Pointer Chasing: 79215389 cycles.
Pointer Chasing: 79364342 cycles.
Pointer Chasing: 79334662 cycles.
Pointer Chasing: 79404058 cycles.
Pointer Chasing: 79328668 cycles.
Pointer Chasing: 79515286 cycles.
Pointer Chasing: 79312511 cycles.
Pointer Chasing: 79445512 cycles.
Pointer Chasing: 79281238 cycles.
Pointer Chasing: 79341489 cycles.
Pointer Chasing: 79312187 cycles.
Pointer Chasing: 79338184 cycles.
Pointer Chasing: 79402231 cycles.
Pointer Chasing: 79469275 cycles.
Pointer Chasing: 79330391 cycles.
Pointer Chasing: 79695040 cycles.
Pointer Chasing: 79667679 cycles.
Pointer Chasing: 79630855 cycles.
Pointer Chasing: 79475759 cycles.
Pointer Chasing: 79266293 cycles.
Pointer Chasing: 79215175 cycles.
Pointer Chasing: 79274534 cycles.
Pointer Chasing: 79480661 cycles.
Pointer Chasing: 79432004 cycles.
Pointer Chasing: 79317228 cycles.
Pointer Chasing: 79378687 cycles.
Pointer Chasing: 79452157 cycles.
Pointer Chasing: 79415386 cycles.
Pointer Chasing: 79630047 cycles.
Pointer Chasing: 79565955 cycles.
Pointer Chasing: 79301468 cycles.
Pointer Chasing: 79474490 cycles.
Pointer Chasing: 79289836 cycles.
Pointer Chasing: 79394556 cycles.
Pointer Chasing: 79338212 cycles.
Pointer Chasing: 79224210 cycles.
Pointer Chasing: 79278942 cycles.
Pointer Chasing: 79426044 cycles.
Pointer Chasing: 79476488 cycles.
Pointer Chasing: 79393799 cycles.
Pointer Chasing: 79329277 cycles.
Pointer Chasing: 79858397 cycles.
Pointer Chasing: 80903294 cycles.
Pointer Chasing: 78990752 cycles.
Pointer Chasing: 79150856 cycles.
Pointer Chasing: 79155725 cycles.
Pointer Chasing: 79009374 cycles.
Pointer Chasing: 79388366 cycles.
Pointer Chasing: 79402697 cycles.
Pointer Chasing: 79083665 cycles.
Pointer Chasing: 80233133 cycles.
Pointer Chasing: 79675893 cycles.
Pointer Chasing: 79643245 cycles.
Pointer Chasing: 80087994 cycles.
Pointer Chasing: 79531018 cycles.
Pointer Chasing: 79781393 cycles.
Pointer Chasing: 79716784 cycles.
Pointer Chasing: 78561035 cycles.
Pointer Chasing: 79418563 cycles.
Pointer Chasing: 79760955 cycles.
Pointer Chasing: 79481669 cycles.
Pointer Chasing: 80163230 cycles.
Pointer Chasing: 79693936 cycles.
Pointer Chasing: 80940259 cycles.
Pointer Chasing: 79841209 cycles.
Pointer Chasing: 79617110 cycles.
Pointer Chasing: 78998728 cycles.
Pointer Chasing: 79439444 cycles.
Pointer Chasing: 79886726 cycles.
Pointer Chasing: 78524112 cycles.
Pointer Chasing: 80528102 cycles.
Pointer Chasing: 80432231 cycles.
Pointer Chasing: 79962529 cycles.
Pointer Chasing: 79053354 cycles.
Pointer Chasing: 80229426 cycles.
Pointer Chasing: 78611184 cycles.
Pointer Chasing: 79914322 cycles.
Pointer Chasing: 79519600 cycles.
Pointer Chasing: 80827456 cycles.
Pointer Chasing: 79743015 cycles.
Pointer Chasing: 79997858 cycles.
Pointer Chasing: 79407242 cycles.
Pointer Chasing: 80778594 cycles.
Pointer Chasing: 80791654 cycles.
buffer_size 712704
Pin to CPU 4
lfsr_bit 25
Pointer Chasing: 84852653 cycles.
Pointer Chasing: 81350866 cycles.
Pointer Chasing: 80543030 cycles.
Pointer Chasing: 80356235 cycles.
Pointer Chasing: 80820852 cycles.
Pointer Chasing: 79919486 cycles.
Pointer Chasing: 79733142 cycles.
Pointer Chasing: 80346260 cycles.
Pointer Chasing: 78847578 cycles.
Pointer Chasing: 79859066 cycles.
Pointer Chasing: 79134357 cycles.
Pointer Chasing: 79151405 cycles.
Pointer Chasing: 80217202 cycles.
Pointer Chasing: 79853626 cycles.
Pointer Chasing: 80461262 cycles.
Pointer Chasing: 79535471 cycles.
Pointer Chasing: 79213843 cycles.
Pointer Chasing: 80275436 cycles.
Pointer Chasing: 79544458 cycles.
Pointer Chasing: 81135420 cycles.
Pointer Chasing: 80905413 cycles.
Pointer Chasing: 80165092 cycles.
Pointer Chasing: 79498684 cycles.
Pointer Chasing: 80253229 cycles.
Pointer Chasing: 79774035 cycles.
Pointer Chasing: 78597307 cycles.
Pointer Chasing: 78868407 cycles.
Pointer Chasing: 79119987 cycles.
Pointer Chasing: 80591240 cycles.
Pointer Chasing: 79961159 cycles.
Pointer Chasing: 80161914 cycles.
Pointer Chasing: 80242000 cycles.
Pointer Chasing: 79214165 cycles.
Pointer Chasing: 79410675 cycles.
Pointer Chasing: 79922676 cycles.
Pointer Chasing: 80023307 cycles.
Pointer Chasing: 80292418 cycles.
Pointer Chasing: 80242106 cycles.
Pointer Chasing: 80259157 cycles.
Pointer Chasing: 79995224 cycles.
Pointer Chasing: 80713317 cycles.
Pointer Chasing: 80267668 cycles.
Pointer Chasing: 79322307 cycles.
Pointer Chasing: 78923993 cycles.
Pointer Chasing: 80105790 cycles.
Pointer Chasing: 79629936 cycles.
Pointer Chasing: 78663436 cycles.
Pointer Chasing: 81128354 cycles.
Pointer Chasing: 80197004 cycles.
Pointer Chasing: 79039401 cycles.
Pointer Chasing: 80094273 cycles.
Pointer Chasing: 80158175 cycles.
Pointer Chasing: 80708428 cycles.
Pointer Chasing: 80860881 cycles.
Pointer Chasing: 81203854 cycles.
Pointer Chasing: 78664989 cycles.
Pointer Chasing: 79801320 cycles.
Pointer Chasing: 80970786 cycles.
Pointer Chasing: 80781115 cycles.
Pointer Chasing: 80013307 cycles.
Pointer Chasing: 80894921 cycles.
Pointer Chasing: 78820222 cycles.
Pointer Chasing: 79926222 cycles.
Pointer Chasing: 78915217 cycles.
Pointer Chasing: 80365657 cycles.
Pointer Chasing: 79532696 cycles.
Pointer Chasing: 79949100 cycles.
Pointer Chasing: 79561514 cycles.
Pointer Chasing: 80197279 cycles.
Pointer Chasing: 80665666 cycles.
Pointer Chasing: 79277828 cycles.
Pointer Chasing: 79472196 cycles.
Pointer Chasing: 79655644 cycles.
Pointer Chasing: 79479893 cycles.
Pointer Chasing: 79961486 cycles.
Pointer Chasing: 80160972 cycles.
Pointer Chasing: 79455711 cycles.
Pointer Chasing: 78809097 cycles.
Pointer Chasing: 80014629 cycles.
Pointer Chasing: 79400646 cycles.
Pointer Chasing: 80698261 cycles.
Pointer Chasing: 78712257 cycles.
Pointer Chasing: 79135066 cycles.
Pointer Chasing: 79708465 cycles.
Pointer Chasing: 79215914 cycles.
Pointer Chasing: 80315467 cycles.
Pointer Chasing: 79945327 cycles.
Pointer Chasing: 81090948 cycles.
Pointer Chasing: 80169782 cycles.
Pointer Chasing: 79671504 cycles.
Pointer Chasing: 80203160 cycles.
Pointer Chasing: 79245024 cycles.
Pointer Chasing: 80495888 cycles.
Pointer Chasing: 78862788 cycles.
Pointer Chasing: 80843547 cycles.
Pointer Chasing: 80474060 cycles.
Pointer Chasing: 80274370 cycles.
Pointer Chasing: 80107868 cycles.
Pointer Chasing: 80306142 cycles.
Pointer Chasing: 79726663 cycles.
Pointer Chasing: 79835337 cycles.
Pointer Chasing: 78912203 cycles.
Pointer Chasing: 79074291 cycles.
Pointer Chasing: 79438051 cycles.
Pointer Chasing: 80355071 cycles.
Pointer Chasing: 80257423 cycles.
Pointer Chasing: 80971127 cycles.
Pointer Chasing: 79912575 cycles.
Pointer Chasing: 81124011 cycles.
Pointer Chasing: 80976305 cycles.
Pointer Chasing: 80360179 cycles.
Pointer Chasing: 79462313 cycles.
Pointer Chasing: 80736937 cycles.
Pointer Chasing: 79466667 cycles.
Pointer Chasing: 78706032 cycles.
Pointer Chasing: 80795340 cycles.
Pointer Chasing: 79643483 cycles.
Pointer Chasing: 79492744 cycles.
Pointer Chasing: 80013167 cycles.
Pointer Chasing: 81000965 cycles.
Pointer Chasing: 80914470 cycles.
Pointer Chasing: 80073119 cycles.
Pointer Chasing: 80545389 cycles.
Pointer Chasing: 79284754 cycles.
Pointer Chasing: 79242279 cycles.
Pointer Chasing: 79945686 cycles.
Pointer Chasing: 80210223 cycles.
Pointer Chasing: 79263549 cycles.
Pointer Chasing: 79897328 cycles.
Pointer Chasing: 79972195 cycles.
Pointer Chasing: 80814629 cycles.
Pointer Chasing: 79157271 cycles.
Pointer Chasing: 79043014 cycles.
Pointer Chasing: 78578853 cycles.
Pointer Chasing: 80155155 cycles.
Pointer Chasing: 79065241 cycles.
Pointer Chasing: 79783118 cycles.
Pointer Chasing: 80679256 cycles.
Pointer Chasing: 80365781 cycles.
Pointer Chasing: 79999682 cycles.
Pointer Chasing: 79751151 cycles.
Pointer Chasing: 79002350 cycles.
Pointer Chasing: 79904235 cycles.
Pointer Chasing: 78742908 cycles.
Pointer Chasing: 79593030 cycles.
Pointer Chasing: 79893574 cycles.
Pointer Chasing: 79992365 cycles.
Pointer Chasing: 79721060 cycles.
Pointer Chasing: 79534983 cycles.
Pointer Chasing: 79543236 cycles.
Pointer Chasing: 79786239 cycles.
Pointer Chasing: 79752669 cycles.
Pointer Chasing: 79550949 cycles.
Pointer Chasing: 79696687 cycles.
Pointer Chasing: 79553510 cycles.
Pointer Chasing: 79813420 cycles.
Pointer Chasing: 79529430 cycles.
Pointer Chasing: 79744375 cycles.
Pointer Chasing: 79675526 cycles.
Pointer Chasing: 79533424 cycles.
Pointer Chasing: 79697760 cycles.
Pointer Chasing: 79585607 cycles.
Pointer Chasing: 79621293 cycles.
Pointer Chasing: 79696362 cycles.
Pointer Chasing: 79796905 cycles.
Pointer Chasing: 79732199 cycles.
Pointer Chasing: 79601716 cycles.
Pointer Chasing: 79744133 cycles.
Pointer Chasing: 79514490 cycles.
Pointer Chasing: 79803232 cycles.
Pointer Chasing: 79962075 cycles.
Pointer Chasing: 79801077 cycles.
Pointer Chasing: 79617159 cycles.
Pointer Chasing: 79622249 cycles.
Pointer Chasing: 79572484 cycles.
Pointer Chasing: 79685091 cycles.
Pointer Chasing: 79549111 cycles.
Pointer Chasing: 79825109 cycles.
Pointer Chasing: 80058133 cycles.
Pointer Chasing: 79845886 cycles.
Pointer Chasing: 79583030 cycles.
Pointer Chasing: 79554717 cycles.
Pointer Chasing: 79593226 cycles.
Pointer Chasing: 79845056 cycles.
Pointer Chasing: 79567642 cycles.
Pointer Chasing: 79579083 cycles.
Pointer Chasing: 79587268 cycles.
Pointer Chasing: 79779468 cycles.
Pointer Chasing: 79692775 cycles.
Pointer Chasing: 79659547 cycles.
Pointer Chasing: 79908448 cycles.
Pointer Chasing: 79561159 cycles.
Pointer Chasing: 79862805 cycles.
Pointer Chasing: 79546396 cycles.
Pointer Chasing: 79635574 cycles.
Pointer Chasing: 79561731 cycles.
Pointer Chasing: 79570370 cycles.
Pointer Chasing: 79736032 cycles.
Pointer Chasing: 79770806 cycles.
Pointer Chasing: 79643269 cycles.
Pointer Chasing: 79645084 cycles.
Pointer Chasing: 79563523 cycles.
Pointer Chasing: 79598943 cycles.
Pointer Chasing: 79815062 cycles.
Pointer Chasing: 79464344 cycles.
Pointer Chasing: 79501718 cycles.
Pointer Chasing: 79562026 cycles.
Pointer Chasing: 79734927 cycles.
Pointer Chasing: 79604899 cycles.
Pointer Chasing: 79498917 cycles.
Pointer Chasing: 79748339 cycles.
Pointer Chasing: 79667569 cycles.
Pointer Chasing: 79250163 cycles.
Pointer Chasing: 79439377 cycles.
Pointer Chasing: 79138237 cycles.
Pointer Chasing: 79409891 cycles.
Pointer Chasing: 79275893 cycles.
Pointer Chasing: 79183238 cycles.
Pointer Chasing: 79338548 cycles.
Pointer Chasing: 79484484 cycles.
Pointer Chasing: 79552333 cycles.
Pointer Chasing: 79760928 cycles.
Pointer Chasing: 79706913 cycles.
Pointer Chasing: 79676268 cycles.
Pointer Chasing: 79676256 cycles.
Pointer Chasing: 79746489 cycles.
Pointer Chasing: 79520789 cycles.
Pointer Chasing: 79557951 cycles.
Pointer Chasing: 79672995 cycles.
Pointer Chasing: 79613468 cycles.
Pointer Chasing: 79502298 cycles.
Pointer Chasing: 79681352 cycles.
Pointer Chasing: 79693164 cycles.
Pointer Chasing: 79469186 cycles.
Pointer Chasing: 79895857 cycles.
Pointer Chasing: 79574863 cycles.
Pointer Chasing: 79632938 cycles.
Pointer Chasing: 79648149 cycles.
Pointer Chasing: 79514750 cycles.
Pointer Chasing: 79768626 cycles.
Pointer Chasing: 79617943 cycles.
Pointer Chasing: 79795874 cycles.
Pointer Chasing: 80048943 cycles.
Pointer Chasing: 79888864 cycles.
Pointer Chasing: 79632337 cycles.
Pointer Chasing: 79570951 cycles.
Pointer Chasing: 79690494 cycles.
Pointer Chasing: 79990717 cycles.
Pointer Chasing: 79906671 cycles.
Pointer Chasing: 79966425 cycles.
Pointer Chasing: 79912736 cycles.
Pointer Chasing: 79817689 cycles.
Pointer Chasing: 79888113 cycles.
Pointer Chasing: 79999992 cycles.
Pointer Chasing: 79892475 cycles.
Pointer Chasing: 79824897 cycles.
Pointer Chasing: 79569481 cycles.
Pointer Chasing: 79658629 cycles.
Pointer Chasing: 79649369 cycles.
Pointer Chasing: 79765962 cycles.
Pointer Chasing: 79979697 cycles.
Pointer Chasing: 80163167 cycles.
Pointer Chasing: 79941956 cycles.
Pointer Chasing: 79542161 cycles.
Pointer Chasing: 79615308 cycles.
Pointer Chasing: 79584678 cycles.
Pointer Chasing: 79649539 cycles.
Pointer Chasing: 79481011 cycles.
Pointer Chasing: 79749519 cycles.
Pointer Chasing: 79618470 cycles.
Pointer Chasing: 79512611 cycles.
Pointer Chasing: 79527182 cycles.
Pointer Chasing: 79826465 cycles.
Pointer Chasing: 79556613 cycles.
Pointer Chasing: 79587832 cycles.
Pointer Chasing: 79702110 cycles.
Pointer Chasing: 79616541 cycles.
Pointer Chasing: 79566461 cycles.
Pointer Chasing: 79632608 cycles.
Pointer Chasing: 79702342 cycles.
Pointer Chasing: 79603726 cycles.
Pointer Chasing: 79546317 cycles.
Pointer Chasing: 79627269 cycles.
Pointer Chasing: 79620267 cycles.
Pointer Chasing: 79532627 cycles.
Pointer Chasing: 79840072 cycles.
Pointer Chasing: 79602650 cycles.
Pointer Chasing: 79699419 cycles.
Pointer Chasing: 79856159 cycles.
Pointer Chasing: 79903407 cycles.
Pointer Chasing: 79646272 cycles.
Pointer Chasing: 79711915 cycles.
Pointer Chasing: 79661717 cycles.
Pointer Chasing: 79533772 cycles.
Pointer Chasing: 79530268 cycles.
Pointer Chasing: 79633859 cycles.
Pointer Chasing: 79592867 cycles.
Pointer Chasing: 79692881 cycles.
Pointer Chasing: 79663194 cycles.
Pointer Chasing: 79518858 cycles.
Pointer Chasing: 79622566 cycles.
Pointer Chasing: 79818098 cycles.
Pointer Chasing: 79623852 cycles.
Pointer Chasing: 79609149 cycles.
Pointer Chasing: 79912502 cycles.
Pointer Chasing: 79621540 cycles.
Pointer Chasing: 79667272 cycles.
Pointer Chasing: 79785609 cycles.
Pointer Chasing: 79687727 cycles.
Pointer Chasing: 79503949 cycles.
Pointer Chasing: 79812762 cycles.
Pointer Chasing: 79713923 cycles.
Pointer Chasing: 79670715 cycles.
Pointer Chasing: 79735212 cycles.
Pointer Chasing: 79599317 cycles.
Pointer Chasing: 79889817 cycles.
Pointer Chasing: 79893699 cycles.
Pointer Chasing: 80039636 cycles.
Pointer Chasing: 79647369 cycles.
Pointer Chasing: 79710124 cycles.
Pointer Chasing: 79583076 cycles.
Pointer Chasing: 79689148 cycles.
Pointer Chasing: 79634648 cycles.
Pointer Chasing: 79525216 cycles.
Pointer Chasing: 79709897 cycles.
Pointer Chasing: 79815357 cycles.
Pointer Chasing: 79779476 cycles.
Pointer Chasing: 79530759 cycles.
Pointer Chasing: 79603149 cycles.
Pointer Chasing: 79559072 cycles.
Pointer Chasing: 79801517 cycles.
Pointer Chasing: 79643787 cycles.
Pointer Chasing: 79571994 cycles.
Pointer Chasing: 79596865 cycles.
Pointer Chasing: 79791692 cycles.
Pointer Chasing: 79634048 cycles.
Pointer Chasing: 79730635 cycles.
Pointer Chasing: 79838397 cycles.
Pointer Chasing: 79648575 cycles.
Pointer Chasing: 79508010 cycles.
Pointer Chasing: 79731798 cycles.
Pointer Chasing: 79629244 cycles.
Pointer Chasing: 80117228 cycles.
Pointer Chasing: 79694307 cycles.
Pointer Chasing: 79615510 cycles.
Pointer Chasing: 79765234 cycles.
Pointer Chasing: 79653821 cycles.
Pointer Chasing: 79719402 cycles.
Pointer Chasing: 79602714 cycles.
Pointer Chasing: 79755115 cycles.
Pointer Chasing: 80026387 cycles.
Pointer Chasing: 79780800 cycles.
Pointer Chasing: 79718769 cycles.
Pointer Chasing: 79764723 cycles.
Pointer Chasing: 79630455 cycles.
Pointer Chasing: 79736230 cycles.
Pointer Chasing: 79735232 cycles.
Pointer Chasing: 79641672 cycles.
Pointer Chasing: 79728305 cycles.
Pointer Chasing: 79635866 cycles.
Pointer Chasing: 79503170 cycles.
Pointer Chasing: 79550242 cycles.
Pointer Chasing: 79760959 cycles.
Pointer Chasing: 79518013 cycles.
Pointer Chasing: 79418647 cycles.
Pointer Chasing: 79686028 cycles.
Pointer Chasing: 79731616 cycles.
